52.00000000	   185984.70615000	    0.16112694	                0.00729460	                0.15149329	3.38295634	   4.04511116	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.07465978	        0.75256536	        -0.40155520	        0.44346997	0.15295886	       0.15295886	        4.02335267	       0.00658277	    0.00036974	0.00000002	       0.00035735	        0.00069057	       0.00069057	    8790.98969817	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84841341	       200605.14958635
53.00000000	   185984.70615000	    0.16163714	                0.00765389	                0.15197567	3.38295634	   4.14280102	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.11688434	        0.74538228	        -0.39111825	        0.40877493	0.13209258	       0.13209258	        4.20923877	       0.00619168	    0.00036974	0.00000002	       0.00047729	        0.00105462	       0.00105462	    8242.47537161	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84998127	       200605.14958635
54.00000000	   185984.70615000	    0.16195237	                0.00823811	                0.15245465	3.38295634	   4.20135476	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.07085129	        0.74107686	        -0.38553078	        0.39320488	0.12315863	       0.12315863	        4.24931418	       0.00590622	    0.00036974	0.00000001	       0.00062017	        0.00148464	       0.00148464	    7836.23992430	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.85094721	       200605.14958635
55.00000000	   185984.70615000	    0.16208235	                0.00897923	                0.15292112	3.38295634	   4.22522461	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.73932172	        -0.38152907	        0.38508004	0.11869267	       0.11869267	        4.18958203	       0.00568899	    0.00036974	0.00000001	       0.00077887	        0.00196198	       0.00196198	    7522.13482798	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.85134486	       200605.14958635
56.00000000	   185984.70615000	    0.16211598	                0.00971114	                0.15336883	3.38295634	   4.23220862	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.73880819	        -0.37872503	        0.38051599	0.11624219	       0.11624219	        4.11718373	       0.00550041	    0.00036974	0.00000001	       0.00093085	        0.00242009	       0.00242009	    7248.05502097	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.85144769	       200605.14958635
57.00000000	   185984.70615000	    0.16201176	                0.01050049	                0.15379298	3.38295634	   4.21236844	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.74026703	        -0.37545724	        0.37637044	0.11392173	       0.11392173	        3.96654918	       0.00535545	    0.00036974	0.00000000	       0.00108470	        0.00288471	       0.00288471	    7032.94793103	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.85112894	       200605.14958635
58.00000000	   185984.70615000	    0.16173577	                0.01139196	                0.15418717	3.38295634	   4.16074137	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.74406313	        -0.37105015	        0.37148235	0.11102687	       0.11102687	        3.73908406	       0.00526442	    0.00036974	0.00000000	       0.00124583	        0.00337202	       0.00337202	    6889.56358771	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.85028373	       200605.14958635
59.00000000	   185984.70615000	    0.16141822	                0.01211483	                0.15454765	3.38295634	   4.10064588	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.74848192	        -0.36685235	        0.36706636	0.10834967	       0.10834967	        3.53623744	       0.00520027	    0.00036974	0.00000000	       0.00137333	        0.00375838	       0.00375838	    6783.05861414	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84930922	       200605.14958635
60.00000000	   185984.70615000	    0.16100684	                0.01290382	                0.15487276	3.38295634	   4.02252676	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.75422597	        -0.36186669	        0.36192042	0.10520126	       0.10520126	        3.30450444	       0.00514749	    0.00036974	0.00000000	       0.00150853	        0.00416840	       0.00416840	    6692.41587916	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84804351	       200605.14958635
61.00000000	   185984.70615000	    0.16047719	                0.01373524	                0.15515907	3.38295634	   3.92107537	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.76168563	        -0.35583700	        0.35577059	0.10142758	       0.10142758	        3.05002572	       0.00510920	    0.00036974	0.00000000	       0.00164636	        0.00458665	       0.00458665	    6621.25870284	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84640859	       200605.14958635
